用户号,电价名称,是否分时,是否阶梯
"8174595399","城镇居民生活(1kV以下,征收附加)","否","是 "
"8177440113","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8195397631","城镇居民生活(1kV以下,征收附加)","否","是 "
"8173412662","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8195692000","城镇居民生活(1kV以下,附加费进目录)","否","是 "
"8189143121","城镇居民生活(1kV以下,征收附加)","否","是 "
"8187284839","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8195400894","城镇居民生活(1kV以下,征收附加)","否","是 "
"8182714252","城镇居民生活(1kV以下,征收附加)","否","是 "
"8177276857","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8171786714","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8173352461","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8174585095","城镇居民生活(1kV以下,征收附加)","否","是 "
"8182707221","城镇居民生活(1kV以下,征收附加)","否","是 "
"8186028753","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8177350238","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8191612835","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"8186577561","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8182689642","城镇居民生活(1kV以下,征收附加)","否","是 "
"8189054744","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8174684356","城镇居民生活(1kV以下,征收附加)","否","是 "
"8190768856","城镇居民生活(1kV以下,不征收附加)","否","是 "
"8189798493","乡村居民生活(1kV以下,附加费进目录)","否","是 "
"0000073859","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000001234","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000024903","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000026778","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000007564","一般工商业(1kV以下,商业)","否","否 "
"0000108241","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000083267","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000115722","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000115748","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000115995","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000116868","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000092887","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000106320","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000071491","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000214171","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000015165","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000186748","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000154996","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000156019","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000139292","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000318844","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000296986","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000298562","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000235394","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000261803","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000262532","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000262734","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000239660","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000264206","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000264668","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000424846","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000428242","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000430135","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000432841","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000406576","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000408934","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000364179","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000340393","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000341080","一般工商业(1kV以下,商业)","否","否 "
"0000368168","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000343523","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000532251","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000534433","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000434254","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000458160","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000484419","一般工商业(1kV以下,商业)","否","否 "
"0000467474","居民生活1KV以下","否","否 "
"0000495240","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000447948","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000475684","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000479732","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000639907","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000641744","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000616137","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000592895","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000617895","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000545697","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000573607","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000597252","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000622875","一般工商业(1kV以下,商业)","否","否 "
"0000624624","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000602378","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000580016","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000582139","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000606208","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000584353","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000671574","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000720579","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000751647","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000722432","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000699277","一般工商业(1kV以下,商业)","否","否 "
"0000653448","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000679086","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000726610","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000728485","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000661485","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000735924","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000666679","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000669030","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000719214","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000780706","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000852294","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000758664","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000785769","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000817237","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000795946","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000773384","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000801111","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000801270","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000935438","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000937043","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000916149","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000872762","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000878210","一般工商业(1kV以下,商业)","否","否 "
"0000949141","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000950523","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000953942","一般工商业(1kV以下,商业)","否","否 "
"0001067499","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001068160","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001068258","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001074068","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000997674","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000998635","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001004218","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001004986","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001007712","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001060430","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001014815","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001063530","城镇居民生活(1kV以下,征收附加)","否","是 "
"0000991227","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001172182","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001176966","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001179688","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001180985","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001106813","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001130111","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001114557","居民生活1KV以下","否","否 "
"0001161218","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001139886","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001119549","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001167375","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001184772","居民生活1KV以下","否","否 "
"0001216194","居民生活1KV以下","否","否 "
"0001217546","居民生活1KV以下","否","否 "
"0001240519","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001220520","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001253577","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001230303","居民生活1KV以下","否","否 "
"0001339039","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001364415","居民生活1KV以下","否","否 "
"0001320796","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001298723","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001370935","一般工商业(1kV以下,商业)","否","否 "
"0001347832","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001351444","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001377633","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001332849","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001380372","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001446760","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001496752","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001506756","居民生活1KV以下","否","否 "
"0001399035","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001427325","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001432334","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001435740","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001487161","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001417698","居民生活1KV以下","否","否 "
"0001443312","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001419551","居民生活1KV以下","否","否 "
"0001578876","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001607387","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001610635","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001610752","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001611654","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001507922","居民生活1KV以下","否","否 "
"0001507980","居民生活1KV以下","否","否 "
"0001534711","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001586028","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001515451","居民生活1KV以下","否","否 "
"0001516135","居民生活1KV以下","否","否 "
"0001565443","城镇居民生活(1kV以下,征收附加)","否","是 "
"0001518388","居民生活1KV以下","否","否 "
